station_id,avg_rental,rental_std,weekday_avg,weekend_avg,peak_ratio,night_ratio,weekday_weekend_gap
2401,8.495798319327731,5.289181235465092,8.716796875,7.935643564356436,0.3455324760962743,0.14902736564457633,0.781153310643564
2403,27.893004115226336,14.659582917669868,27.53742802303263,28.783653846153847,0.4298219730500639,0.12806137503688403,-1.2462258231212182
2404,44.58960328317374,20.881429154658715,45.883141762452105,41.35885167464115,0.4134376438104004,0.13480595183310323,4.524290087810954
2405,28.019283746556475,18.291423655591778,32.78378378378378,16.153846153846153,0.5398682528758234,0.08642218070986137,16.62993762993763
2406,7.964985994397759,4.794241030079947,8.641325536062379,6.2388059701492535,0.32248988922103045,0.20010550378055214,2.402519565913125
2407,29.967799642218246,14.793768691687522,33.19799498746867,21.9125,0.3463467048710602,0.1558022922636103,11.285494987468667
2408,14.909215955983495,7.319358860086057,15.320537428023032,13.868932038834952,0.423839837623397,0.11892240981640373,1.4516053891880798
2409,18.97945205479452,9.639075977892,21.203065134099617,13.399038461538462,0.3945146156622158,0.13915553951642007,7.804026672561156
2410,20.233103448275862,10.94862472236157,23.639691714836225,11.650485436893204,0.35128502283727586,0.11077783079964551,11.98920627794302
2411,18.483516483516482,9.524297617876911,17.944444444444443,19.849514563106798,0.3807966706302021,0.07372175980975029,-1.9050701186623549
2413,30.472602739726028,15.373446905611734,30.595009596928982,30.167464114832537,0.3791863340076422,0.14259384131265454,0.42754548209644483
2414,40.00273597811218,19.60898572775484,45.009578544061306,27.497607655502392,0.333390328978866,0.12105875111141509,17.511970888558913
2415,29.32235939643347,11.6712785878905,29.449136276391556,29.004807692307693,0.34323540419161674,0.1319236526946108,0.44432858408386267
2416,15.266117969821673,7.906769001021495,16.770114942528735,11.473429951690822,0.33902417108455385,0.16407583790097943,5.296684990837914
2417,7.765867418899859,4.694198545869907,8.566147859922179,5.656410256410257,0.4378859426080639,0.15619324373410826,2.909737603511922
2418,15.542699724517906,8.01603361447112,17.410404624277458,10.859903381642512,0.4138603332151719,0.09952144629563985,6.550501242634946
2419,15.238292011019285,8.110765556119599,16.35009671179884,12.488038277511961,0.40612853656331915,0.13784687697731177,3.8620584342868796
2420,20.839506172839506,10.148906603684225,22.566218809980807,16.514423076923077,0.5169167983149026,0.07747498683517641,6.05179573305773
2421,16.494584837545126,8.867977190294392,17.871859296482413,12.98076923076923,0.41726854891661197,0.13328956007879186,4.891090065713183
2422,16.20907840440165,8.434337211115878,16.42581888246628,15.66826923076923,0.36490156143923963,0.11328920570264765,0.757549651697051
2423,38.204109589041096,17.85625378612961,38.39923224568138,37.717703349282296,0.34192692459392593,0.16228620603105168,0.6815288963990866
2425,4.789165446559298,2.9426681651292785,4.704081632653061,5.005181347150259,0.298379700397432,0.18648731274839497,-0.3010997144971981
2426,19.013679890560876,8.986128061392495,21.14750957854406,13.68421052631579,0.5229872652708828,0.09799266134254263,7.463299052228271
2427,18.643347050754457,10.401504951947073,19.641074856046064,16.14423076923077,0.3771613567802222,0.1523066735339563,3.496844086815294
2430,16.271210013908206,11.922925299530004,18.48069498069498,10.577114427860696,0.3507992136080007,0.10770151294982477,7.903580552834285
2431,41.444596443228455,18.74151885469143,41.82183908045977,40.50239234449761,0.3576049643517296,0.17985872722471613,1.3194467359621598
3602,12.326330532212886,7.62874215403346,15.15891472868217,4.944444444444445,0.4911941824792637,0.035791387342347464,10.214470284237725
3604,20.266117969821675,12.79167253119797,24.06896551724138,10.676328502415458,0.49309597942331124,0.08826316501962908,13.392637014825922
3606,14.557558945908461,8.33265508104383,14.764023210831722,14.034313725490197,0.3194550304878049,0.12566692073170732,0.7297094853415249
3609,12.770401106500692,7.150914416052332,14.579150579150578,8.2,0.37604245640636846,0.11112314523990036,6.379150579150579
3610,3.834848484848485,2.3730270088852903,3.729957805907173,4.102150537634409,0.3634926906361122,0.11615962070327934,-0.37219273172723577
3611,9.473314606741573,5.148906862742113,10.219844357976653,7.5353535353535355,0.3949592290585619,0.16560415122312824,2.6844908226231174
3612,14.331484049930651,8.618598696364826,13.86073500967118,15.52450980392157,0.34636601180683246,0.1369399012871383,-1.66377479425039
3614,36.05205479452055,15.646735501338462,35.701149425287355,36.93269230769231,0.3141576107606961,0.1817387339463485,-1.231542882404952
3615,9.128851540616246,6.1721613684586645,10.28849902534113,6.169154228855722,0.3969008898435103,0.13301626265725683,4.119344796485408
3616,9.041899441340782,5.3082259711228605,9.67378640776699,7.422885572139304,0.30846462774173616,0.21408711770157554,2.250900835627686
3618,17.925824175824175,8.723475774090735,18.415384615384614,16.701923076923077,0.42628352490421456,0.1410727969348659,1.7134615384615373
3620,8.856677524429967,7.389577292692839,9.95353982300885,5.796296296296297,0.4858403824935638,0.0910261125413755,4.157243526712553
3621,8.61525129982669,5.477952303413646,9.308612440191387,6.7924528301886795,0.3653188493260913,0.09736471534902434,2.516159610002708
3622,7.641666666666667,4.155789232461788,7.812379110251451,7.206896551724138,0.32697201017811706,0.16957470010905126,0.6054825585273127
3623,8.228368794326242,5.46193343017065,7.944664031620554,8.949748743718592,0.4051025685226685,0.07740044819858645,-1.0050847120980384
